serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
AAH8P7WH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005647112848237157,,2019-05-27,
AAH8R0LH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007922020158730447,,2019-05-04,
AAH8RG4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00087775505380705,,2019-05-04,
AAH8V76H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006507836515083909,,2019-05-04,
AAH8V7KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006907978095114231,,2019-05-04,
AAH90NAH,1,0,,2023-04-19,,Missed,0,0,0,0,1,0,0.03960258886218071,,2019-05-04,
AAH919BH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007753529935143888,,2019-05-04,
AAH9285H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006805565790273249,,2019-05-04,
AAH92GHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000779244233854115,,2019-05-04,
AAH92HRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000667152984533459,,2019-05-04,
AAH92JGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004912277217954397,,2019-05-04,
AAH92V3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005360854556784034,,2019-05-04,
AAH9301H,1,0,,2023-12-23,,Missed,0,0,0,0,1,0,0.10379274934530258,,2019-05-04,
AAH9305H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020297658629715443,,2019-05-04,
AAH9307H,1,0,,2023-04-09,,Missed,0,0,0,0,1,0,0.0008314090082421899,,2019-05-04,
AAH93MDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06507192552089691,,2019-05-04,
AAH93RZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008876920328475535,,2019-05-04,
AAH953TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007679591653868556,,2019-05-04,
AAH9618H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001054997555911541,,2019-05-04,
AAH9689H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004306465561967343,,2019-05-04,
AAH96AUH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01790759712457657,,2019-05-04,
AAH97BZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.21754540503025055,,2019-05-04,
AAH99PNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005650720559060574,,2019-05-04,
AAH9BERH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006281748646870255,,2019-05-04,
AAHAS1MH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007723438902758062,,2019-05-27,
AAHAS9TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008248345111496747,,2019-05-27,
AAHB6YXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007007862441241741,,2019-05-27,
AAHB8Z9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009142669150605798,,2019-05-27,
AAHBKUHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008764555095694959,,2019-05-27,
AAHD7S9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000873045704793185,,2019-05-19,
AAHDJD5H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016298022819682956,,2019-05-27,
AAHDJDSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004353121330495924,,2019-05-27,
AAHDJH3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00045858885277993977,,2019-05-27,
AAHDUS5H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006448931526392698,,2019-05-27,
AAHDUT6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007836908334866166,,2019-05-27,
AAHDYR0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006738577503710985,,2019-05-27,
AAHE23AH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003086839569732547,,2019-05-27,
AAHE4SAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005068366299383342,,2019-05-27,
AAHEAGWH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018133663106709719,,2019-05-27,
AAHEAHLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005144054302945733,,2019-05-27,
AAHED32H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006089998641982675,,2019-05-27,
AAHED3GH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03249363601207733,,2019-05-27,
AAHED8NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000389569322578609,,2019-05-27,
AAHED98H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007500415667891502,,2019-05-27,
AAHEEVKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005852514877915382,,2019-05-27,
AAHEHEEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003920156159438193,,2019-05-27,
AAHEHHMH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000385609338991344,,2019-05-27,
AAHEHJ0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009570851689204574,,2019-06-01,
AAHEHJ1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00035621970891952515,,2019-05-27,
AAHEHL5H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012905120383948088,,2019-05-27,
AAHEHP8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017452252795919776,,2019-05-27,
AAHEHRSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006208355189301074,,2019-05-27,
AAHEHS0H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00044920388609170914,,2019-05-27,
AAHEHTDH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007325951009988785,,2019-05-27,
AAHEHTNH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006456092232838273,,2019-05-27,
AAHEHTPH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005441803368739784,,2019-05-27,
AAHEHVUH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0037982335779815912,,2019-05-27,
AAHEHY7H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003874666872434318,,2019-05-27,
AAHEHZ2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005820442456752062,,2019-05-27,
AAHEHZPH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006194636807776988,,2019-05-27,
AAHEHZXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010894497390836477,,2019-05-27,
AAHEJ43H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005344798555597663,,2019-05-27,
AAHEJ4KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005566817708313465,,2019-05-27,
AAHEJ76H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005815316108055413,,2019-05-27,
AAHEJDXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0028109271079301834,,2019-05-27,
AAHEJE4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008898616069927812,,2019-05-27,
AAHEJHKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004749520740006119,,2019-05-27,
AAHGYKJH,1,0,,2024-07-24,,Missed,0,0,0,0,1,0,0.018412265926599503,,2019-08-13,
AAHH59AH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014630160294473171,,2019-08-14,
AAHHAXAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005896140937693417,,2019-08-13,
AAHHXJ2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017248432850465178,,2019-08-13,
AAHJG5XH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024477955885231495,,2019-08-14,
AAHJP8BH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02487928606569767,,2019-06-01,
AAHK5PUH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.030887164175510406,,2019-06-01,
AAHK8NRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017572991782799363,,2019-08-13,
AAHKERJH,1,0,,2026-01-13,,Missed,0,0,0,0,1,0,0.06661190092563629,,2019-08-13,
AAHKKR8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0021098945289850235,,2019-08-14,
AAHKLDKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001247161766514182,,2019-06-01,
AAHKM55H,1,0,,2025-03-25,,Missed,0,0,0,0,1,0,0.07409121096134186,,2019-08-14,
AAHKMW2H,1,0,,2022-01-12,,Missed,0,0,0,0,1,0,0.0005302087520249188,,2019-06-01,
AAHKS17H,1,0,,2025-07-07,,Missed,0,0,0,0,1,0,0.05929696559906006,,2019-06-01,
AAHKWLAH,0,1,2025-06-15,,,Censored Early,0,0,1,1,0,0,0.4772820472717285,0.33265501260757446,2019-08-14,2132.0
AAHKX43H,1,0,,2019-11-25,,Missed,0,0,0,0,1,0,0.024254128336906433,,2019-08-14,
AAHKXKYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04054535552859306,,2019-08-13,
AAHKXLYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001352185383439064,,2019-08-14,
AAHKXNHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.021632391959428787,,2019-08-14,
AAHKXZ7H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005802952218800783,,2019-08-14,
AAHKYETH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012493993854150176,,2019-05-16,
AAHL0PKH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014528684550896287,,2019-08-13,
AAHL0TLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.015178938396275043,,2019-06-01,
AAHL4K8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020001858938485384,,2019-05-16,
AAHL5LRH,1,0,,2024-09-01,,Missed,0,0,0,0,1,0,0.09594989567995071,,2019-08-13,
AAHL9A9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.031249046325683594,,2019-08-13,
AAHL9XJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02705165185034275,,2019-08-14,
AAHL9XLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020422651432454586,,2019-08-14,
AAHL9Y3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009804448345676064,,2019-08-14,
AAHL9YAH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005786117981187999,,2019-08-14,
AAHL9ZYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011585508473217487,,2019-08-14,
AAHLBTZH,1,0,,2025-07-26,,Missed,0,0,0,0,1,0,0.2838297486305237,,2019-08-14,
AAHLBWGH,1,1,2025-08-30,2025-08-30,0.0,On time,1,0,0,0,0,0,0.47287315130233765,0.47287315130233765,2019-08-14,2208.0
AAHLBWSH,1,0,,2023-12-11,,Missed,0,0,0,0,1,0,0.0783705934882164,,2019-08-13,
AAHLBXVH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.023848477751016617,,2019-08-14,
AAHLD3UH,1,0,,2025-03-11,,Missed,0,0,0,0,1,0,0.0778362900018692,,2019-08-13,
AAHLS5JH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014149501221254468,,2019-05-16,
AAHLS7ZH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006195250316523015,,2019-05-16,
AAHLS8YH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.016648607328534126,,2019-05-16,
AAHLS9UH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009181235800497234,,2019-05-16,
AAHLV30H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005997064872644842,,2019-05-16,
AAHLV40H,1,0,,2019-08-05,,Missed,0,0,0,0,1,0,0.008831617422401905,,2019-05-16,
AAHLV47H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009286954300478101,,2019-05-16,
AAHLVTVH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009970037499442697,,2019-05-27,
AAHLWE3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006163418292999268,,2019-05-27,
AAHLWKXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007585868588648736,,2019-05-16,
AAHLWM3H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012234679888933897,,2019-05-27,
AAHLXJ1H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006802916061133146,,2019-05-04,
AAHLXJ9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007602724363096058,,2019-05-04,
AAHLXL5H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002064688829705119,,2019-08-13,
AAHLXTXH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.031169459223747253,,2019-05-16,
AAHLY01H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00039487515459768474,,2019-05-27,
AAHLY04H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007771237869746983,,2019-05-04,
AAHLY2TH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009641654323786497,,2019-05-27,
AAHLY31H,1,0,,2025-07-25,,Missed,0,0,0,0,1,0,0.13329298794269562,,2019-08-13,
AAHLYJRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009469371871091425,,2019-05-27,
AAHLYY6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012447615154087543,,2019-05-16,
AAHM227H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004242630675435066,,2019-08-13,
AAHM4E6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004890395211987197,,2019-05-27,
AAHM4HSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007674298831261694,,2019-05-04,
AAHM4KJH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013241481501609087,,2019-08-13,
AAHM4S6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006765691214241087,,2019-05-04,
AAHM4S8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007681699935346842,,2019-05-04,
AAHM4SSH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001013358123600483,,2019-05-04,
AAHM4T2H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007752904784865677,,2019-05-04,
AAHM4T6H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008169825305230916,,2019-08-13,
AAHM4TRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006585766677744687,,2019-08-13,
AAHM4UYH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007755994447506964,,2019-05-04,
AAHM4WBH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000614446762483567,,2019-05-16,
AAHM4WEH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000781007984187454,,2019-05-04,
AAHM4XGH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016780043952167034,,2019-08-14,
AAHM5Z4H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007595251081511378,,2019-05-04,
AAHM5Z9H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0021166871301829815,,2019-05-04,
AAHM5ZHH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005716991727240384,,2019-05-04,
AAHMD6GH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007077495683915913,,2019-05-04,
AAHME7KH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0035307100042700768,,2019-05-16,
AAHMGV8H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006095942226238549,,2019-05-27,
AAHMH4LH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005535051459446549,,2019-05-04,
AAHML65H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013596402714028955,,2019-05-16,
AAHMN38H,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00125647964887321,,2019-05-16,
AAHMR03H,1,0,,2025-11-26,,Missed,0,0,0,0,1,0,0.2238527536392212,,2019-05-16,
AAHMR2ZH,1,0,,2024-01-31,,Missed,0,0,0,0,1,0,0.0013102556113153696,,2019-05-16,
AAHMSNRH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011865755077451468,,2019-05-16,
AAHMUYLH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017692086985334754,,2019-05-16,
AAHMW6RH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012338138185441494,,2019-05-16,
AAHMW7NH,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001089017023332417,,2019-05-16,
